,final_emb,raw_mm,raw_id,raw_enc
1.000000,0.672603,0.572695,0.493220
0.672603,1.000000,0.350447,0.591496
0.572695,0.350447,1.000000,0.283773
0.493220,0.591496,0.283773,1.000000
