id_alignrec,degree_alignrec
257,147
256,200
255,200
249,200
241,180
248,200
247,200
246,155
244,200
1161,200
1162,200
1163,200
1291,200
1270,180
1269,200
1268,180
1267,200
1265,200
1282,200
1283,200
1284,200
1285,200
1286,200
1287,200
1288,200
1289,168
1290,200
1292,200
1069,200
1293,200
1295,200
1297,200
1299,99
1301,200
1302,176
1186,200
1184,183
1015,200
1068,200
1074,176
1073,200
1072,200
1071,135
1271,179
1303,168
1272,200
1274,200
1308,109
1307,200
1322,200
1324,200
1264,200
1334,200
1341,200
1340,111
1339,97
1338,200
1337,163
1336,200
1332,157
1325,200
1331,200
1330,200
1329,200
1328,131
1327,200
1326,200
1306,200
1305,200
1304,200
1273,200
1281,168
1280,200
1279,163
1278,200
1276,200
1070,185
1067,190
1164,200
1039,162
1026,56
1024,200
1055,200
1022,200
1021,200
1020,166
1018,200
1017,171
1016,200
1032,45
1035,200
1036,200
1037,112
1038,200
1040,134
1079,108
1041,37
1042,200
1043,200
1044,175
1047,200
1048,200
1049,200
1050,200
1053,200
1054,200
1102,127
1105,200
1183,200
1157,160
1027,118
1028,200
1029,200
1030,200
1064,200
1063,128
1062,200
1061,200
1060,200
1059,200
1078,200
1080,200
1103,136
1091,200
1101,200
1098,200
1097,154
1096,114
1095,143
1093,181
1090,200
1081,200
1088,200
1087,200
1086,86
1085,200
1084,188
1082,200
1058,200
1057,140
1056,200
1025,29
1031,140
192,200
187,199
517,200
92,200
147,200
146,200
144,44
136,195
143,200
142,200
141,200
140,44
139,200
137,200
115,200
114,200
113,200
85,149
91,200
149,160
89,200
88,58
87,200
86,147
84,200
112,200
83,136
81,200
80,200
79,200
78,67
77,200
93,200
94,200
148,200
150,200
184,200
130,200
25,200
26,200
27,200
28,200
29,200
30,200
31,200
32,120
72,200
74,200
153,200
125,200
132,200
131,142
129,200
151,200
128,200
127,200
124,200
134,72
123,103
121,200
120,200
119,200
117,144
116,112
133,200
135,93
76,200
145,134
95,200
97,200
98,200
558,74
596,200
595,200
594,200
593,200
592,200
591,24
589,200
580,50
588,48
587,135
586,33
585,200
583,177
582,200
557,200
99,127
2553,200
523,158
533,95
532,33
531,200
530,200
529,200
524,38
522,200
552,126
521,200
520,200
519,200
518,200
590,200
598,200
579,200
576,75
100,200
101,200
102,200
103,200
105,200
106,196
107,200
108,200
109,200
110,50
111,54
353,200
354,200
355,168
569,200
575,200
574,148
573,122
572,55
571,44
570,123
567,123
577,200
566,200
564,183
563,59
562,123
561,47
560,133
24,200
23,200
22,40
314,170
339,161
337,92
336,182
317,200
316,139
315,200
274,192
285,200
282,200
281,200
279,31
278,200
275,200
273,200
271,200
305,175
270,200
269,200
268,196
267,200
266,200
286,200
287,200
290,162
291,200
292,200
294,70
295,200
299,200
300,200
340,16
341,200
342,115
335,200
262,200
263,200
264,174
325,200
331,34
330,200
329,100
328,200
327,200
326,200
324,200
333,200
323,169
322,200
321,200
320,200
319,200
318,200
332,65
334,200
265,38
344,89
352,200
350,200
349,140
348,126
347,200
345,200
343,200
301,154
306,200
21,200
12,200
56,200
63,129
62,200
61,200
60,71
58,186
57,200
36,163
35,200
34,200
9,200
15,200
14,200
13,67
11,54
307,200
10,200
8,200
33,200
7,163
6,200
5,134
4,164
3,200
2,172
16,200
17,200
18,200
19,200
20,200
64,20
66,48
67,200
68,200
309,160
310,200
311,200
313,200
156,167
155,200
154,200
44,200
50,189
49,200
48,200
47,200
46,200
45,200
43,200
53,150
42,200
41,200
40,200
39,200
38,55
37,200
51,76
54,200
73,200
65,200
71,200
70,49
69,200
2547,30
2488,200
2552,47
1722,200
1729,53
1735,200
1734,200
1733,200
1732,200
1731,200
1730,200
1728,200
1721,200
1727,128
1726,200
1725,145
1724,98
1723,193
1702,46
1720,200
1701,115
1700,200
1672,99
1680,200
1679,200
1677,200
1676,200
1675,199
1673,200
1671,106
1699,200
1669,200
1668,118
1667,200
1737,200
1718,35
1933,200
1817,200
1935,200
1936,67
1937,200
1938,200
1939,160
1940,200
1941,200
1942,168
1943,200
1944,200
1945,200
1946,139
1947,181
1820,200
1663,200
1703,200
1710,200
1717,200
1716,136
1715,200
1713,200
1712,200
1711,200
1709,145
1719,143
1708,200
1707,200
1706,200
1705,200
1704,101
1666,72
1665,200
1664,200
1805,200
1781,104
1797,99
1799,200
1740,164
1808,200
1815,200
1814,181
1813,200
1812,200
1811,200
1809,200
1807,200
1800,200
1806,200
1804,200
1681,128
1803,200
1802,116
1801,200
1780,200
1779,200
1778,200
1749,200
1755,200
1754,117
1753,95
1752,200
1751,97
1750,23
1748,200
1782,200
1783,200
1784,200
1785,61
1682,120
1683,52
1684,200
1685,200
1686,200
1687,24
1689,200
1690,113
1691,113
1692,97
1693,70
1694,200
1695,172
1696,100
1697,130
1698,178
1736,74
1739,200
1816,200
1788,200
1796,200
1794,147
1793,109
1792,200
1791,200
1789,200
1787,200
1798,200
1786,84
1934,98
1932,130
2551,164
1834,200
1891,200
1883,200
1890,145
1888,200
1887,85
1886,107
1885,200
1884,200
1862,26
1861,200
1860,200
1829,200
1836,200
1835,188
1832,135
1897,200
1831,200
1830,200
1828,200
1859,200
1827,200
1826,200
1825,197
1824,200
1823,129
1822,193
1838,200
1839,162
1841,79
1842,124
1896,34
1898,22
1931,200
1874,166
1458,200
1459,184
1460,182
1461,200
1462,200
1463,200
1660,200
1661,200
1662,171
1871,200
1879,200
1878,200
1876,200
1875,200
1872,82
1899,200
1870,200
1881,200
1869,56
1868,200
1867,200
1865,200
1864,200
1863,200
1880,200
1882,200
1907,200
1892,200
1904,199
1900,91
1843,200
1845,200
1846,200
1949,200
1988,193
1987,200
1986,154
1985,200
1983,200
1972,176
1982,200
1980,200
1979,200
1978,200
1974,200
1973,182
1951,125
1950,200
1923,200
1847,200
1930,200
1929,139
1928,200
1927,200
1925,200
1924,200
1921,200
1948,200
1920,83
1919,200
1918,98
1915,200
1914,121
1913,200
1989,200
1990,200
1984,151
1912,148
1848,200
1850,62
1852,200
1853,200
1854,200
1855,147
1856,200
1857,147
1858,200
1906,137
1908,200
1819,200
1960,200
1967,200
1966,200
1965,200
1963,200
1962,200
1961,200
1959,200
1969,115
1958,196
1957,129
1956,200
1954,200
1953,200
1952,200
1968,106
1970,200
1777,200
1747,200
1746,200
8486,126
8482,200
8481,200
8479,200
8478,75
8477,200
8475,200
8485,148
8474,200
8473,123
8472,194
8471,200
8470,200
8469,200
8484,199
8503,200
8476,139
8495,185
8501,200
8500,200
8499,200
8498,200
8497,174
8496,200
8494,200
8487,188
8493,200
8492,182
8491,200
8490,137
8489,200
8483,200
8582,168
1745,132
8682,200
8677,156
8676,200
8675,200
8674,200
8672,200
8699,200
8671,200
8670,200
8669,110
8668,200
8666,200
8665,200
8680,131
8681,193
8683,200
8583,200
8684,200
8685,124
8686,200
8688,200
8689,200
8690,200
8691,200
8693,197
8694,200
8695,200
8696,200
8697,200
8698,200
8584,200
8488,200
8468,200
8467,200
8546,84
8504,133
8581,200
8551,200
8561,183
8560,132
8559,145
8558,200
8555,200
8553,72
8550,108
8563,200
8549,200
8548,200
8547,200
8545,103
8466,200
8544,31
8562,200
8565,200
8506,200
8574,188
8580,168
8579,200
8578,200
8577,44
8576,200
8575,88
8573,200
8566,200
8572,200
8502,124
8464,200
8463,200
8462,200
8438,183
8444,200
8443,174
8442,200
8441,200
8440,200
8439,200
8437,200
8465,114
8436,200
8435,200
8434,200
8433,200
8432,143
8431,185
8445,200
8446,182
8447,200
8448,66
8450,89
8453,200
8454,200
8455,96
8456,198
8457,63
8458,151
8459,28
8460,39
8461,45
8678,166
8679,200
8673,200
8654,200
8631,125
8630,200
8629,200
8628,200
8627,200
8641,169
8644,200
8624,200
8653,200
8660,200
8658,200
8657,200
8656,200
8655,200
8652,158
8596,200
8645,200
8651,185
8650,200
8649,196
8648,200
8647,200
8646,200
8626,192
8623,200
8429,147
8594,108
8601,200
8600,200
8598,200
8632,97
8643,109
8633,74
8635,144
1744,52
1742,150
1741,200
1756,200
1757,200
1758,200
1759,200
1761,61
1762,200
1764,135
1765,184
1767,200
1768,200
1769,200
1770,200
1771,200
1772,200
1773,200
1775,200
1776,200
5236,200
5237,200
5238,200
8634,106
8640,200
8639,126
8638,200
8637,200
8636,200
8597,200
8595,153
8700,144
8736,124
8712,80
8711,200
8709,200
8718,114
8708,200
8707,200
8706,200
8705,200
8704,104
8703,80
8717,200
8720,200
8664,200
8730,200
8735,110
8592,200
8734,170
8733,200
8732,200
8731,200
8729,200
8721,200
8728,200
8727,200
8726,200
8725,200
8724,200
8723,200
8702,200
8701,200
8713,111
8714,200
8715,200
8716,109
8603,200
8591,200
8590,200
8589,200
8588,200
8587,200
8586,200
8602,200
8604,145
8622,200
8614,200
8621,200
8620,200
8619,110
8617,34
8616,58
8615,200
8613,120
8606,194
8612,192
8611,135
8610,200
8609,200
8608,200
8607,200
8661,185
8662,200
8663,59
8710,200
1457,200
1456,200
1454,200
2351,144
2325,200
2324,200
2323,200
2340,200
2341,200
2342,200
2343,200
2344,200
2345,50
2346,102
2347,200
2348,200
2349,99
2350,120
2352,200
2327,200
2353,200
2354,61
2356,86
2357,200
2396,200
2399,200
2474,174
2447,200
2453,200
2452,156
2451,108
2450,190
2449,185
2448,105
2326,200
2328,200
1559,200
2385,200
2362,127
2376,200
2379,84
2398,200
2388,185
2395,200
2394,200
2393,200
2392,200
2391,200
2390,99
2387,200
2380,200
2386,200
2384,200
2358,56
2383,200
2382,200
2381,200
2361,200
2360,200
2359,200
2330,75
2339,200
2338,95
2337,200
2336,200
2334,200
2331,114
2329,33
2446,34
2455,200
2445,107
2426,200
2436,200
2408,200
2407,200
2405,90
2403,200
2402,200
2401,200
2419,200
2420,200
2421,34
2422,136
2423,145
2424,200
2425,52
2427,200
2444,200
2428,94
2429,49
2430,66
2431,200
2432,200
2433,200
2434,200
2435,149
1996,200
1992,124
1346,200
1556,200
1562,200
1561,200
2409,200
2412,62
2414,175
2415,163
2443,200
2442,200
2441,200
2440,173
2454,195
2456,186
2400,117
2467,125
2473,200
2472,200
2471,200
2470,195
2469,153
2468,200
2466,194
2457,200
2465,183
2464,157
2463,200
2461,200
2460,100
2459,188
2439,194
2438,200
2437,200
2410,200
2418,200
2417,200
2416,200
2363,200
2364,200
2365,53
2556,200
2499,32
2500,200
2501,200
2502,129
2503,37
2506,117
2507,200
2508,200
2510,200
2511,68
2512,200
2514,60
2515,200
2554,67
2477,200
2616,37
2607,200
2615,106
2613,200
2612,94
2611,48
2609,74
2608,100
2606,151
2617,50
2605,200
2603,171
2602,76
2600,152
2599,200
2498,99
2497,200
2496,200
2495,200
2550,195
2549,200
2548,76
2546,153
2539,139
2545,200
2544,200
2543,20
2542,90
2541,119
2540,200
2519,184
2518,200
2517,200
1311,128
2494,200
2493,200
2492,200
2491,146
2490,200
2489,77
2485,200
2516,200
2484,200
2483,200
2482,200
2481,82
2480,200
2479,200
2598,200
2618,97
2366,200
2591,200
2575,200
2576,180
2577,200
2578,200
2579,200
2580,200
2581,127
2582,200
2583,200
2584,200
2585,200
2588,200
2589,200
2590,200
2592,200
2557,200
2593,200
2478,200
2476,200
2322,154
2369,200
2375,106
2374,200
2373,200
2372,200
2371,200
2370,200
2368,200
2378,184
2367,200
2558,200
2560,104
2561,200
2562,200
2627,200
2633,97
2632,200
2631,200
2630,200
2629,180
2628,200
2626,200
2619,79
2625,200
2624,112
2623,58
2622,200
2621,200
2620,200
2597,200
2596,200
2595,200
2566,200
2574,200
2572,200
2570,200
2569,200
2568,200
2567,117
2565,200
2594,78
2564,149
2563,200
1560,177
1558,200
1453,200
1351,200
1408,59
1386,53
1385,195
1383,200
1355,200
1362,200
1361,200
1360,134
1359,200
1358,164
1356,200
1354,200
1382,200
1352,174
1350,200
1411,200
1349,200
1348,180
1347,57
1363,200
1364,200
1365,200
1366,200
1367,200
1368,200
1369,200
1370,200
1371,188
1372,200
1373,200
1409,200
1412,191
1557,194
1389,200
1505,200
1503,200
1396,200
1403,200
1402,200
1400,200
1399,179
1398,200
1397,154
1394,58
1405,200
1392,200
1391,200
1390,66
1388,200
1413,200
1387,200
1404,123
1406,200
1425,200
1416,200
1423,200
1422,200
1421,200
1420,200
1418,200
1417,200
1415,200
1407,200
1414,155
1374,86
1375,49
1376,56
1438,200
1492,61
1491,200
1490,200
1489,154
1488,49
1467,200
1466,200
1465,200
1437,110
1443,200
1442,200
1441,200
1440,200
1439,75
1436,200
1377,77
1464,200
1435,200
1434,200
1433,116
1431,200
1430,167
1429,200
1444,200
1446,194
1447,200
1448,200
1449,200
1451,200
1452,200
1493,200
1487,200
1494,200
1496,200
1378,173
1379,200
1424,200
1427,200
1502,200
1475,200
1483,200
1482,65
1480,200
1479,200
1477,176
1476,200
1474,200
1485,200
1473,200
1472,200
1471,103
1470,172
1469,200
1468,180
1484,187
1486,200
1428,200
1495,200
1501,149
1500,200
1499,200
1498,200
1497,200
1506,200
1622,200
1621,200
1537,200
1519,200
1518,200
1516,200
1513,200
1526,200
1512,200
1511,200
1510,99
1509,200
1508,133
1507,200
1524,200
1527,20
1545,200
1544,58
1587,87
1543,200
1542,200
1541,200
1540,200
1538,200
1536,188
1528,77
1535,200
1533,200
1532,200
1531,200
1530,200
1529,200
1583,111
1520,200
1521,200
1523,191
1514,184
1555,200
1566,200
1554,200
1553,161
1552,60
1551,157
1550,200
1549,200
1564,200
1567,200
1547,200
1576,200
1582,182
1581,200
1580,200
1579,189
1578,200
1577,190
1575,200
1568,200
1574,200
1573,200
1572,200
1571,42
1570,70
1569,200
1548,200
1546,176
1991,200
1584,200
1635,127
1620,163
1590,200
1624,200
1597,124
1604,200
1603,43
1602,200
1600,45
1599,41
1598,200
1596,161
1623,152
1595,157
1594,200
1592,200
1591,200
1589,200
1641,82
1606,200
1607,200
1608,200
1609,200
1610,183
1611,47
1612,58
1613,200
1614,193
1615,190
1616,200
1617,200
1618,200
1619,59
1625,200
1626,140
1646,200
1647,200
1640,200
1639,200
1638,200
1637,76
1636,200
1634,61
1643,98
1632,200
1631,113
1630,200
1629,107
1628,117
1627,200
1642,200
1644,200
1588,200
1653,200
1659,91
1658,183
1657,197
1656,133
1655,69
1654,200
1652,200
1645,200
1651,38
1650,200
1649,200
1648,200
1310,200
5171,200
1312,200
4887,200
4780,200
4773,68
4779,200
4778,200
4777,200
4776,200
4775,200
4774,200
4828,182
4829,200
4830,200
4882,200
4889,40
4888,200
4886,200
4783,200
4885,200
4884,200
4881,200
4891,193
4880,200
4878,197
4877,171
4876,200
4875,200
4874,77
4890,200
4892,200
4831,200
4904,200
4782,200
4784,200
4820,200
4765,200
4819,200
4818,200
4816,200
4815,200
4813,200
4812,200
4792,200
4790,200
4595,94
4763,200
4769,180
4768,80
4767,168
4766,200
4764,200
4785,200
4762,200
4771,200
4761,200
4760,200
4759,200
4758,200
4756,200
4755,101
4770,200
4772,200
4788,200
4781,200
4787,200
4786,200
4910,63
4909,200
4908,200
4752,200
4852,200
4853,200
4854,200
4855,200
4856,200
4859,200
4860,200
4861,200
4863,200
4864,200
4865,200
4866,200
4754,200
4753,200
4646,71
4907,200
4653,200
4652,200
4651,37
4650,200
4648,82
4647,44
4644,200
4656,200
4643,142
4642,200
4640,91
4639,200
4638,200
4637,200
4851,200
4850,200
4849,200
4848,200
4906,200
4905,200
4902,144
4893,200
4901,200
4900,200
4899,200
4898,200
4895,200
4894,200
4873,200
4871,200
4868,200
4839,200
4846,99
4845,200
4844,200
4843,200
4842,200
4840,200
4838,197
4867,200
4837,200
4836,200
4835,200
4834,200
4833,200
4832,200
4847,200
4811,200
4822,200
1313,200
3112,200
3061,200
3063,200
3144,200
3116,200
3122,200
3121,58
3120,66
3119,200
3118,200
3117,200
3115,72
3124,200
3114,165
3113,200
3110,200
3016,200
3109,200
3108,64
3123,200
3125,134
3064,200
3137,167
3143,200
3142,200
3141,200
3140,81
3139,145
3138,51
3136,186
3126,88
3018,17
3015,200
4823,200
2986,200
3022,169
3020,168
2991,200
2997,200
2996,200
2995,200
2994,200
2993,200
2992,199
2990,200
3019,200
2989,200
2988,58
2987,200
2985,200
3014,200
2984,200
2998,200
2999,200
3001,107
3002,76
3003,179
3004,163
3005,200
3006,200
3007,200
3008,200
3009,200
3010,200
3013,200
3135,200
3134,137
3132,91
4799,200
3099,200
3100,200
3101,200
3102,200
3943,200
3946,200
2636,97
4800,200
4806,200
4805,200
4804,200
4803,200
4802,200
4801,200
4808,200
3129,200
4798,200
4797,200
4796,200
4795,200
4794,43
4793,200
4807,200
4810,200
4791,200
4821,200
4827,200
4826,200
4825,200
4824,200
3097,200
3096,200
3095,200
3094,200
3128,92
3127,200
3107,200
3106,50
3105,200
3075,200
3083,97
3082,200
3081,200
3080,200
3078,200
3077,59
3072,200
3103,71
3071,147
3070,164
3068,92
3067,101
3066,200
3065,200
3084,169
3085,200
3086,200
3087,200
3088,46
3089,200
3090,200
3091,36
3092,200
4655,200
4657,80
4676,200
5101,200
5079,87
5078,153
5077,102
5076,200
5075,200
5074,200
5091,200
5092,137
5093,200
5094,200
5097,200
5098,200
5099,200
5100,200
5102,200
5080,200
5104,200
5105,200
5106,200
5107,200
5108,200
5109,200
5110,193
5154,95
5156,200
5071,200
5207,200
5216,200
5215,81
5213,192
5111,200
5082,172
4667,156
5143,128
5120,200
5119,200
5118,200
5117,200
5131,200
5133,200
5155,95
5145,200
5153,200
5152,200
5151,200
5150,200
5149,200
5147,200
5134,31
5084,178
5142,200
5141,62
5139,77
5138,200
5136,119
5135,50
5115,200
5114,200
5113,200
5081,111
5090,200
5088,26
5087,200
5085,59
5212,149
5211,95
5210,200
5178,190
5168,200
5167,200
5165,200
5194,200
5164,114
5162,47
5161,109
5160,196
5159,67
5158,200
5173,170
5174,200
5175,200
5177,94
5179,181
5206,200
5181,200
5183,200
5184,31
5185,49
5186,200
5187,200
5188,92
5189,200
5190,200
5191,200
5192,92
5073,200
5070,200
4915,129
5169,62
5170,53
8570,200
5172,60
5218,200
5205,200
5203,151
5202,200
5200,200
5199,200
5198,200
5217,128
5219,200
5157,158
5229,109
5235,156
5234,200
5233,200
5232,200
5231,200
5230,162
5228,200
5220,200
5227,200
5226,200
5225,183
5224,31
5223,76
5222,115
5197,200
5196,200
5195,159
5166,163
5121,200
5122,200
5132,166
4631,200
4613,200
4614,200
4615,44
4617,52
4619,200
4620,200
4621,31
4623,200
4624,200
4625,106
4627,59
4628,200
4629,65
4630,200
4632,138
4720,200
4675,176
4677,200
4751,200
4725,200
4731,200
4730,200
4729,200
4728,200
4727,156
4726,200
4724,200
4733,200
4723,200
4722,167
4612,94
4597,43
4598,28
4599,37
4674,101
4673,78
4672,200
4671,72
4670,200
4669,182
4666,78
4658,200
4665,200
4663,159
4662,200
4661,200
4660,100
4659,200
4636,111
4635,200
4634,200
4604,186
4611,200
4610,200
4609,200
4608,154
4607,200
4605,200
4603,200
4633,168
4602,107
4601,139
4600,200
4721,200
4719,50
5123,200
4708,192
4682,200
4681,92
4680,200
4697,151
4698,200
4699,178
4700,200
4701,200
4702,200
4703,200
4704,200
4705,200
4706,200
4707,200
4709,200
4718,200
4710,163
4711,200
4712,182
4713,95
4911,200
4912,200
4914,125
5124,48
5130,142
5129,200
5128,200
5127,200
5126,200
5125,44
4683,200
4684,200
4685,200
4714,200
4732,106
4734,200
4678,200
4744,200
4750,200
4749,37
4748,200
4747,76
4746,200
4745,176
4743,200
4735,200
4742,200
4741,200
4740,200
4738,200
4737,105
4736,38
4717,200
4716,200
4715,200
4687,200
4696,200
4695,200
4694,136
4691,200
4690,200
4688,151
4686,200
3023,200
3045,200
3046,200
2944,109
2978,200
2977,200
2976,120
2975,127
2974,200
2973,200
2971,200
2962,200
2970,82
2969,200
2968,200
2967,200
2965,108
2964,200
2943,200
2906,200
2942,200
2914,170
2921,75
2920,200
2919,200
2918,200
2917,200
2915,200
2913,200
2940,200
2912,64
2911,71
2910,200
2909,155
2972,200
2961,200
2644,200
2905,146
2861,200
2860,200
2858,200
2854,101
2852,200
2842,200
2851,98
2850,200
2849,200
2845,200
2844,48
2843,200
2903,83
2904,200
2952,200
2959,200
2958,200
2957,200
2956,136
2955,56
2954,200
2953,200
2951,200
2960,200
2950,200
2949,200
2948,93
2947,200
2946,95
2945,116
2908,200
2907,200
2922,200
2721,200
2709,200
2711,92
2734,200
2725,200
2731,39
2730,130
2729,200
2728,143
2727,104
2726,66
2724,200
2713,200
2723,65
2722,53
2718,200
2923,173
2716,200
2714,200
2689,200
2688,200
2687,200
2647,121
2659,200
2656,200
2652,132
2651,200
2650,200
2648,200
2646,200
2686,200
2690,200
2693,200
2694,200
2695,200
2924,200
2925,139
2926,200
2928,66
2929,200
2930,200
2931,200
2932,200
2933,189
2934,200
2935,200
2936,200
2937,200
2938,200
2939,84
2820,200
2819,200
2818,93
2701,200
2708,200
2707,140
2706,99
2705,200
2703,200
2702,200
2700,200
2710,200
2698,200
2697,200
2862,200
2863,200
2853,200
3713,200
3770,200
3768,200
3767,200
3765,200
3764,195
3763,200
3742,200
3741,200
3740,200
3711,200
3717,200
3716,200
3715,200
3714,200
3712,200
3728,200
3709,200
3739,64
3708,200
3707,200
3706,166
3705,200
3704,135
3703,200
3719,24
3721,200
3723,200
3724,200
3725,200
3726,200
3762,200
3771,200
3773,200
3774,200
3657,200
3658,200
3659,200
3699,200
3701,179
3779,200
3750,199
3757,200
3756,200
3754,200
3753,200
3752,200
3751,200
3749,200
3759,200
3748,200
3747,55
3746,200
3745,200
3744,200
3743,200
3758,200
3760,200
3702,162
3772,200
3778,200
3777,200
3776,200
3775,200
3727,200
3729,147
2864,200
2836,200
2898,54
2897,200
2895,200
2888,66
2894,200
2893,199
2892,200
2891,200
2890,200
2889,200
2867,200
2865,200
3300,77
2830,200
2835,200
3730,200
2834,200
2833,200
2832,200
2831,175
2829,160
2840,200
2828,200
2827,147
2825,200
2824,147
2822,100
2821,200
2839,125
2841,200
2899,135
2900,43
2901,200
2902,200
3731,200
3733,200
3734,200
3735,200
3736,200
3737,198
3738,200
3303,200
3301,200
3944,141
2877,200
2884,200
2883,200
2881,79
2880,200
2879,139
2878,200
2876,200
2886,200
2875,200
2874,200
2873,200
2870,200
2869,200
2868,200
2885,200
2887,182
2866,200
2896,177
2645,200
2642,200
3047,60
3292,200
3274,200
3273,200
3272,200
3270,200
3280,44
3268,200
3267,200
3266,200
3265,200
3263,56
3262,200
3279,62
3282,200
3222,200
3299,200
3276,200
3297,171
3296,200
3295,200
3294,200
3293,62
3291,200
3283,200
3290,200
3289,120
3288,200
3287,80
3285,119
3284,200
3261,200
3275,76
3278,200
2641,200
3166,155
3157,200
3156,200
3154,44
3179,200
3153,114
3152,200
3151,119
3150,200
3149,200
3148,117
3162,81
3163,200
3164,34
3165,200
3167,94
3271,200
3168,186
3169,19
3170,200
3171,57
3172,200
3173,200
3174,200
3175,200
3176,200
3177,182
3178,200
3219,111
3221,179
3146,58
3260,200
3259,200
3230,200
3024,200
3032,200
3039,190
3038,200
3037,200
3036,200
3035,200
3034,200
3031,200
3042,200
3029,200
3028,200
3027,200
3026,200
3025,200
3040,200
3236,122
3043,100
3062,200
3052,200
3060,200
3058,200
3057,200
3056,200
3054,200
3053,200
3051,200
3044,200
3050,196
3049,200
3048,200
2982,200
3145,25
3147,123
3256,200
3235,200
3234,198
3233,118
3232,200
3231,145
3229,200
3257,200
3228,112
3227,111
3226,200
3225,200
3224,200
3223,165
3237,200
3238,139
3239,156
3241,183
3242,182
3243,49
3245,200
3246,42
3248,200
3249,200
3250,200
3251,182
3252,47
3253,22
3254,200
3255,85
3158,200
3159,89
3160,200
2805,200
2778,66
2777,200
2776,45
2775,82
2795,200
2797,137
2736,200
2806,142
2815,173
2813,161
2812,200
2810,200
2809,200
2808,200
2798,200
2745,200
2804,200
2803,200
2802,200
2801,200
2800,200
2799,200
2774,149
2773,25
2772,54
2744,159
2750,200
2749,59
2748,200
2747,200
2779,181
2782,24
2796,200
2783,200
2640,200
2638,200
2660,200
2661,200
2662,200
2663,200
2666,200
2672,200
2673,147
2674,200
2675,200
2676,200
2677,200
2678,200
2679,200
2680,200
2682,200
2684,200
2685,165
2733,125
2735,200
2817,200
2784,183
2794,200
2793,38
2790,194
2789,200
2787,56
2786,176
2746,200
2743,150
3161,200
3216,124
3189,200
3200,200
3188,200
3187,200
3186,134
3185,200
3184,200
3183,200
3199,200
3201,200
3220,200
3212,200
3218,200
3217,200
3215,55
2771,173
3214,200
3213,200
3210,200
3203,200
3209,98
3208,186
3207,111
3206,200
3205,200
3204,200
3182,200
3181,200
3180,200
3155,70
3192,200
3193,186
3194,200
3195,200
2742,37
2741,200
2740,200
2739,200
2738,200
2737,200
2751,200
2752,200
2753,200
2754,135
2755,200
2756,200
2757,200
2758,86
2759,104
2760,42
2761,154
2762,113
2764,92
2765,40
2766,130
2767,200
2768,200
2979,200
2980,200
2981,131
3190,200
3197,200
3196,200
4964,73
4971,200
4969,63
896,200
10340,156
904,200
910,200
909,200
908,200
907,139
906,200
905,200
902,200
912,174
901,200
899,200
898,200
897,200
895,200
2637,200
911,200
913,121
892,200
923,200
929,200
928,153
927,78
926,48
925,120
924,200
922,200
915,200
921,200
920,200
2635,181
4389,200
1003,200
4359,56
4366,200
4372,200
4371,169
4370,200
4369,200
4368,200
4367,200
4365,143
4390,200
4364,200
4363,200
4362,129
4361,200
4360,200
4373,93
4388,200
4374,128
4375,200
4376,200
4377,200
4378,120
4379,200
4380,200
4381,200
4382,200
4383,121
4384,200
4385,200
4386,200
4387,200
919,200
918,200
917,200
992,200
876,200
875,160
873,200
930,200
932,142
933,200
983,200
990,200
989,200
988,200
987,200
985,200
984,200
981,115
980,200
916,141
979,200
978,64
977,200
976,153
975,200
991,106
994,200
934,123
1004,200
1011,200
1009,130
1008,200
1007,200
1006,200
877,200
878,200
879,124
872,200
894,200
891,200
684,113
861,112
868,96
867,200
866,113
864,100
863,200
862,200
860,200
870,200
858,200
856,200
855,200
854,200
853,200
852,200
869,200
871,200
890,96
881,200
889,200
887,177
886,157
885,200
884,95
882,200
880,150
4391,200
4392,130
4393,200
4353,200
4328,151
4325,61
4336,200
4324,47
4323,200
4321,165
4320,200
4318,200
4317,200
4335,200
4337,132
4356,136
4346,185
4354,68
4351,200
4294,157
4350,200
4349,87
4347,193
4345,99
4338,108
4344,200
4343,200
4342,117
4341,200
4340,200
4339,200
4316,200
4315,118
4314,200
4330,200
4331,200
4332,66
4333,200
4552,74
4523,191
4521,200
4519,200
4518,200
4517,200
4516,200
4533,129
4534,200
4535,200
4536,200
4537,200
4538,200
4539,200
4540,200
4542,200
4543,200
4545,200
4546,200
4547,186
4548,159
4549,32
4550,146
4551,200
4435,159
4433,200
4280,152
4327,138
4334,200
4288,200
4293,200
4416,118
4412,187
4408,200
4407,200
4406,150
4404,90
4403,200
4401,200
4411,66
4400,188
4399,200
4398,200
4397,121
4396,200
4394,200
4410,200
4358,200
4292,200
4424,200
4431,200
4430,200
4428,200
4427,40
4426,57
4425,200
4423,188
4415,200
4422,57
4420,200
4419,200
4418,78
4417,200
4409,200
4402,200
4432,170
4357,200
4291,200
4290,200
4289,200
4287,85
4313,113
4286,123
4285,78
4284,200
4283,200
4282,200
4281,200
4295,200
4296,35
4297,78
4298,200
4299,85
4300,129
4301,141
4302,92
4303,172
4304,80
4305,200
4307,200
4308,95
4309,200
4310,200
4311,149
4312,200
4355,200
1005,63
995,55
4526,200
1012,200
787,190
790,152
791,200
792,200
793,200
794,146
797,200
798,200
799,165
800,200
801,200
802,200
803,185
804,200
1013,126
785,200
1014,92
1234,200
1241,78
1239,200
1238,168
1237,200
1236,118
1235,126
1233,200
1243,122
1232,200
1231,81
1230,200
1228,200
786,200
784,200
1002,126
808,200
845,200
